match_id,player1,player2,elapsed_time,p1_sets,p2_sets,p1_games,p2_games,score_lead,Tie_breakers,server,serve_no,point_victor,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:43:36,2,1,1,3,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18.317,21.275,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:44:20,2,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.358,3.579,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:44:39,2,1,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.736,5.063,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:46:24,2,1,2,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.399,7.151,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:46:45,2,1,2,3,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.335,12.896,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:47:07,2,1,2,3,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,1.013,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:47:27,2,1,2,3,-1,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.974,21.016,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:48:07,2,1,2,3,-2,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.149,31.178,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:49:45,2,1,2,4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864,1.148,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:50:01,2,1,2,4,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.632,16.13,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:50:28,2,1,2,4,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.239,13.636,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:51:03,2,1,2,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407,5.229,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:51:21,2,1,2,4,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.972,15.102,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:53:11,2,1,3,4,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.739,24.576,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:53:39,2,1,3,4,-1,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.052,10.026,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:54:20,2,1,3,4,-2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.588,7.287,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:54:59,2,1,3,4,-1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.641,25.159,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:55:35,2,1,3,4,-2,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.02,2.07,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:56:28,2,1,3,4,-1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.683,14.971,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:57:31,2,1,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.735,4.31,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:57:48,2,1,3,5,1,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901,3.838,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:58:16,2,1,3,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791,1.397,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:58:45,2,1,3,5,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.4,9.75,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:59:09,2,1,3,5,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.036,5.502,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,2:59:34,2,1,3,5,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.986,4.857,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:01:27,2,1,4,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,32.03,17.028,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:01:59,2,1,4,5,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.331,16.204,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:02:29,2,1,4,5,0,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.85,3.589,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:03:17,2,1,4,5,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.144,8.906,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:03:38,2,1,4,5,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,30.598,30.645,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:04:20,2,1,4,5,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.81,0.705,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:04:45,2,1,4,5,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.003,19.48,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:05:23,2,1,4,5,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,13.671,15.816,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:05:54,2,1,4,5,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.897,26.017,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:06:37,2,1,4,5,-1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.167,6.802,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:11:47,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.85,25.883,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:12:18,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.914,18.976,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:12:44,2,2,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,8.524,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:13:05,2,2,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.684,17.126,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:13:30,2,2,0,0,2,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.166,24.269,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:14:39,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.53,10.763,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:15:17,2,2,1,0,1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.87,13.431,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:15:46,2,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.752,5.488,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:16:09,2,2,1,0,-1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.074,16.663,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:16:49,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41.102,38.973,11
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:17:48,2,2,1,0,-1,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.001,18.311,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:18:31,2,2,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643,3.363,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:19:03,2,2,1,0,-1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.235,12.348,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:19:45,2,2,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.157,21.89,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:20:38,2,2,1,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.964,1.092,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:21:23,2,2,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.828,33.85,11
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:22:23,2,2,1,0,-1,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.561,18.702,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:22:58,2,2,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.744,8.454,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:23:27,2,2,1,1,-1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643,0.991,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:23:44,2,2,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427,5.88,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:24:01,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.962,5.916,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:24:17,2,2,1,1,2,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.186,4.9,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:26:10,2,2,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,3.801,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:26:27,2,2,2,1,-1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.546,7.601,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:27:02,2,2,2,1,0,0,2,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.155,1.176,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:27:41,2,2,2,1,-1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.224,20.925,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:28:48,2,2,2,1,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.026,19.659,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:29:29,2,2,2,1,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.376,1.022,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:31:07,2,2,2,1,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.549,9.475,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:31:40,2,2,2,1,-1,1,2,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.046,19.487,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:32:25,2,2,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.856,34.128,8
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:33:07,2,2,2,2,-1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.209,12.968,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:33:36,2,2,2,2,-2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,23.059,23.246,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:34:26,2,2,2,2,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.528,3.705,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:34:47,2,2,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.021,14.461,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:35:11,2,2,2,2,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.691,18.061,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:35:57,2,2,2,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.852,16.533,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:36:29,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.743,36.589,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:39:00,2,2,3,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.527,2.645,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:39:19,2,2,3,2,-1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.05,9.955,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:40:05,2,2,3,2,0,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.623,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:40:24,2,2,3,2,-1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.825,14.078,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:40:50,2,2,3,2,-2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537,4.517,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:41:41,2,2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.304,1.92,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:42:09,2,2,3,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.379,33.944,9
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:42:45,2,2,3,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.579,3.487,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:43:13,2,2,3,3,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,14.277,9.479,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:44:56,2,2,4,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.046,4.753,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:45:14,2,2,4,3,-1,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.286,7.5,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:45:41,2,2,4,3,-2,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,0.723,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:45:57,2,2,4,3,-3,0,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.757,40.936,11
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:46:57,2,2,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.214,25.613,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:47:24,2,2,4,4,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.339,21.835,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:48:00,2,2,4,4,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.294,26.337,6
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:48:35,2,2,4,4,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703,1.136,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:48:58,2,2,4,4,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.695,7.534,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:49:23,2,2,4,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.526,11.461,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:51:17,2,2,5,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.461,5.569,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:51:36,2,2,5,4,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.33,14.729,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:52:12,2,2,5,4,2,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0.753,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:52:35,2,2,5,4,1,0,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.193,2.728,0
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:53:14,2,2,5,4,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,24.105,16.922,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:53:55,2,2,5,4,1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.088,0.891,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:54:26,2,2,5,4,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31.404,24.583,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:55:06,2,2,5,4,-1,1,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.275,1.043,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:55:36,2,2,5,5,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.584,9.665,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:55:58,2,2,5,5,-1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.705,22.722,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:56:40,2,2,5,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.806,28.663,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:57:20,2,2,5,5,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,18.483,16.727,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:57:55,2,2,5,5,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.76,17.565,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:58:38,2,2,5,5,-1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15.608,19.163,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,3:59:28,2,2,5,5,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255,4.17,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:00:06,2,2,5,5,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03,8.279,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:00:29,2,2,5,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,31.527,32.311,9
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:01:12,2,2,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.858,11.318,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:03:05,2,2,6,5,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.396,13.107,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:03:40,2,2,6,5,-1,0,2,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187,1.273,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:04:08,2,2,6,5,-2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.474,9.023,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:04:49,2,2,6,5,-3,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.534,11.782,4
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:05:31,2,2,6,5,-2,0,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967,0.821,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:06:02,2,2,6,6,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.313,9.043,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:06:28,2,2,6,6,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.803,8.658,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:07:03,2,2,6,6,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32.364,25.969,10
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:07:48,2,2,6,6,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.928,27.471,7
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:08:36,2,2,6,6,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.476,10.828,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:09:20,2,2,6,6,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.802,3.115,1
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:10:33,2,2,6,6,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.264,7.364,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:11:18,2,2,6,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.27,15.837,5
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:11:58,2,2,6,6,4,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.355,4.719,2
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:12:32,2,2,6,6,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.547,13.661,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:13:14,2,2,6,6,2,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.388,9.775,3
2023-wimbledon-1304,Alejandro Davidovich Fokina,Holger Rune,4:13:56,2,2,6,6,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,46.295,44.742,13
